policy_생계급여,policy_의료급여,policy_주거급여,policy_교육급여,policy_공적연금,policy_고용보험,policy_산재보험,policy_자활근로,age,gender,household_size,marriage,edu,job_yn,employ_type,income_monthly,income_annual,region,hc,pension_type,health_insurance
0,0,0,0,0.0,0.0,0.0,0,27,여,4,미혼,고졸이하,미취업,무직,705.8,8470.0,7,1,0,4
0,0,0,0,0.0,0.0,0.0,0,26,여,4,미혼,고졸이하,취업,상용근로자,705.8,8470.0,7,1,2,1
0,0,0,0,0.0,0.0,0.0,0,20,남,4,미혼,고졸이하,미취업,무직,705.8,8470.0,7,1,0,4
0,0,0,0,1.0,0.0,0.0,0,65,여,1,미혼,고졸이하,취업,상용근로자,604.0,7248.0,7,1,1,1
0,0,0,0,1.0,0.0,0.0,0,80,남,2,기혼,대학이상,취업,무급가족종사자,193.2,2319.0,7,2,1,2
0,0,0,0,0.0,0.0,0.0,0,73,여,2,기혼,대학이상,미취업,무직,193.2,2319.0,7,2,0,2
0,0,0,0,0.0,0.0,0.0,0,48,여,4,기혼,대학이상,취업,상용근로자,1287.5,15450.0,7,1,2,1
0,0,0,0,0.0,0.0,0.0,0,49,남,4,기혼,대학이상,취업,상용근로자,1287.5,15450.0,7,1,2,1
0,0,0,0,,,,0,15,여,4,미혼,대학이상,미취업,무직,1287.5,15450.0,7,1,0,2
0,0,0,0,,,,0,14,남,4,미혼,대학이상,미취업,무직,1287.5,15450.0,7,1,0,2
0,1,0,0,1.0,0.0,0.0,0,59,남,4,기혼,대학이상,취업,무급가족종사자,952.9,11435.0,7,1,2,7
0,1,0,0,0.0,0.0,0.0,0,58,여,4,기혼,대학이상,취업,임시일용근로자,952.9,11435.0,7,1,2,1
0,1,0,0,0.0,0.0,0.0,0,27,여,4,미혼,대학이상,취업,상용근로자,952.9,11435.0,7,1,2,1
0,1,0,0,0.0,0.0,0.0,0,26,남,4,미혼,대학이상,취업,상용근로자,952.9,11435.0,7,1,2,1
0,0,0,0,1.0,0.0,0.0,0,64,남,4,기혼,대학이상,취업,무급가족종사자,791.8,9501.0,7,1,1,3
0,0,0,0,0.0,0.0,0.0,0,60,여,4,기혼,대학이상,미취업,무직,791.8,9501.0,7,1,0,4
0,0,0,0,0.0,0.0,0.0,0,36,여,2,기혼,대학이상,취업,상용근로자,1115.0,13380.0,7,1,2,1
0,0,0,0,0.0,0.0,0.0,0,32,여,4,미혼,대학이상,취업,상용근로자,791.8,9501.0,7,1,2,1
0,0,0,0,,,,0,82,여,4,미혼,대학이상,미취업,무직,791.8,9501.0,7,1,1,4
0,0,0,0,0.0,0.0,0.0,0,40,남,2,기혼,대학이상,취업,상용근로자,1115.0,13380.0,7,1,2,1
0,0,0,0,1.0,0.0,0.0,0,79,여,1,미혼,대학이상,미취업,무직,145.2,1742.0,7,2,1,4
0,0,0,0,1.0,0.0,0.0,0,81,여,1,미혼,고졸이하,취업,고용원있는사업자,122.5,1469.5,7,2,1,2
0,0,0,0,0.0,0.0,0.0,0,62,남,2,기혼,대학이상,취업,상용근로자,607.8,7294.0,7,1,2,1
0,0,0,0,0.0,0.0,0.0,0,62,여,2,기혼,대학이상,취업,상용근로자,607.8,7294.0,7,1,2,1
0,0,0,0,0.0,0.0,0.0,0,30,남,2,기혼,대학이상,취업,상용근로자,701.8,8422.0,2,1,2,1
0,0,0,0,0.0,0.0,0.0,0,31,여,2,기혼,고졸이하,취업,상용근로자,701.8,8422.0,2,1,2,1
0,0,0,0,0.0,0.0,0.0,0,62,남,2,기혼,고졸이하,취업,상용근로자,744.4,8933.0,7,1,4,1
0,0,0,0,0.0,0.0,0.0,0,57,여,2,기혼,고졸이하,취업,상용근로자,744.4,8933.0,7,1,2,1
0,0,0,0,0.0,0.0,0.0,0,51,남,4,기혼,고졸이하,취업,상용근로자,1430.7,17168.0,5,1,2,1
0,0,0,0,0.0,1.0,0.0,0,48,여,4,기혼,고졸이하,미취업,무직,1430.7,17168.0,5,1,0,2
0,0,0,0,0.0,0.0,0.0,0,24,남,4,미혼,고졸이하,미취업,무직,1430.7,17168.0,5,1,0,2
0,0,0,0,0.0,0.0,0.0,0,21,여,4,미혼,고졸이하,취업,임시일용근로자,1430.7,17168.0,5,1,2,2
0,0,0,0,1.0,0.0,0.0,0,84,남,2,기혼,고졸이하,미취업,무직,162.8,1953.0,7,2,1,2
0,0,0,0,0.0,0.0,0.0,0,82,여,2,기혼,고졸이하,미취업,무직,162.8,1953.0,7,2,0,2
0,0,0,0,0.0,0.0,0.0,0,47,남,4,기혼,고졸이하,취업,고용원없는자영자,600.0,7200.0,7,1,2,3
0,0,0,0,0.0,0.0,0.0,0,47,여,4,기혼,고졸이하,취업,임시일용근로자,600.0,7200.0,7,1,2,1
0,0,0,0,,,,0,15,여,4,미혼,고졸이하,미취업,무직,600.0,7200.0,7,1,0,4
0,0,0,0,,,,0,12,여,4,미혼,고졸이하,미취업,무직,600.0,7200.0,7,1,0,4
0,0,0,0,0.0,0.0,0.0,0,57,여,1,미혼,대학이상,취업,무급가족종사자,137.0,1644.0,7,2,2,3
0,0,0,0,0.0,0.0,0.0,0,32,여,1,미혼,대학이상,취업,상용근로자,292.3,3508.0,1,1,2,1
0,0,0,0,0.0,0.0,0.0,0,28,남,1,미혼,대학이상,취업,임시일용근로자,236.5,2838.0,7,1,2,1
0,0,0,0,0.0,0.0,0.0,0,51,여,2,미혼,대학이상,취업,상용근로자,397.5,4770.0,7,1,2,1
0,0,0,0,0.0,0.0,0.0,0,25,남,2,미혼,대학이상,미취업,무직,397.5,4770.0,7,1,0,2
0,0,0,0,0.0,0.0,0.0,0,57,남,2,미혼,대학이상,취업,무급가족종사자,405.1,4861.0,7,1,2,3
0,0,0,0,0.0,0.0,0.0,0,28,남,2,미혼,대학이상,취업,임시일용근로자,405.1,4861.0,7,1,2,1
0,0,0,0,1.0,0.0,0.0,0,83,여,2,미혼,대학이상,미취업,무직,453.1,5437.0,7,1,1,2
0,0,0,0,0.0,0.0,1.0,0,49,남,2,미혼,대학이상,미취업,무직,453.1,5437.0,7,1,2,3
0,0,0,0,0.0,0.0,0.0,0,55,남,5,기혼,대학이상,취업,상용근로자,604.0,7248.0,7,1,2,1
0,0,0,0,0.0,0.0,0.0,0,51,여,5,기혼,고졸이하,취업,임시일용근로자,604.0,7248.0,7,1,2,1
0,0,0,0,0.0,0.0,0.0,0,23,여,5,미혼,대학이상,미취업,무직,604.0,7248.0,7,1,0,2
0,0,0,0,0.0,0.0,0.0,0,21,남,5,미혼,대학이상,미취업,무직,604.0,7248.0,7,1,0,2
0,0,0,0,,,,0,16,남,5,미혼,대학이상,미취업,무직,604.0,7248.0,7,1,0,2
0,0,0,0,0.0,0.0,0.0,0,77,여,1,미혼,대학이상,취업,임시일용근로자,296.1,3553.0,7,1,0,2
0,0,0,0,1.0,1.0,0.0,0,67,여,1,미혼,대학이상,미취업,무직,215.1,2581.0,7,1,1,3
0,0,0,0,0.0,0.0,0.0,0,58,남,5,기혼,대학이상,취업,상용근로자,2730.0,32760.0,7,1,2,1
0,0,0,0,0.0,0.0,0.0,0,55,여,5,기혼,대학이상,취업,상용근로자,2730.0,32760.0,7,1,2,1
0,0,0,0,0.0,0.0,0.0,0,28,여,5,미혼,대학이상,취업,상용근로자,2730.0,32760.0,7,1,2,1
0,0,0,0,0.0,0.0,0.0,0,25,남,5,미혼,대학이상,미취업,무직,2730.0,32760.0,7,1,0,2
0,0,0,0,0.0,0.0,0.0,0,23,남,5,미혼,대학이상,미취업,무직,2730.0,32760.0,7,1,0,2
0,0,0,0,0.0,0.0,0.0,0,78,여,1,미혼,고졸이하,미취업,무직,76.2,915.0,7,2,0,3
1,1,1,0,0.0,0.0,0.0,0,83,남,2,기혼,고졸이하,미취업,무직,154.3,1852.0,7,2,0,5
1,1,1,0,0.0,0.0,0.0,0,75,여,2,기혼,고졸이하,미취업,무직,154.3,1852.0,7,2,0,5
1,1,1,0,0.0,0.0,0.0,0,64,남,1,미혼,대학이상,미취업,무직,91.2,1095.0,6,2,0,5
0,0,0,0,0.0,0.0,0.0,0,57,남,2,기혼,고졸이하,취업,무급가족종사자,889.7,10676.0,7,1,2,3
0,0,0,0,0.0,0.0,0.0,0,53,여,2,기혼,고졸이하,취업,상용근로자,889.7,10676.0,7,1,2,1
0,0,0,0,0.0,0.0,0.0,0,30,남,1,미혼,대학이상,취업,상용근로자,513.5,6162.0,7,1,2,1
0,0,0,0,0.0,0.0,0.0,0,27,여,1,미혼,대학이상,취업,상용근로자,233.0,2796.0,7,1,2,1
0,0,0,0,0.0,0.0,0.0,0,24,여,1,미혼,대학이상,취업,상용근로자,225.0,2700.0,7,1,2,1
0,0,0,0,0.0,0.0,0.0,0,39,여,2,기혼,대학이상,취업,임시일용근로자,860.6,10327.0,7,1,0,4
0,0,0,0,0.0,0.0,0.0,0,53,남,2,기혼,대학이상,취업,임시일용근로자,860.6,10327.0,7,1,2,3
0,0,0,0,0.0,0.0,0.0,0,49,남,3,기혼,대학이상,취업,무급가족종사자,649.8,7797.0,2,1,2,1
0,0,0,0,0.0,0.0,0.0,0,45,여,3,기혼,대학이상,취업,상용근로자,649.8,7797.0,2,1,2,1
0,0,0,0,,,,0,8,남,3,미혼,대학이상,미취업,무직,649.8,7797.0,2,1,0,2
0,0,0,0,0.0,0.0,0.0,0,43,여,3,미혼,고졸이하,취업,상용근로자,421.5,5058.0,7,1,2,1
0,0,0,0,,,,0,19,여,3,미혼,고졸이하,미취업,무직,421.5,5058.0,7,1,0,2
0,0,0,0,,,,0,17,남,3,미혼,고졸이하,미취업,무직,421.5,5058.0,7,1,0,2
0,0,0,0,1.0,0.0,0.0,0,67,남,2,기혼,대학이상,취업,상용근로자,287.5,3450.0,7,1,1,1
0,0,0,0,0.0,0.0,0.0,0,69,여,2,기혼,대학이상,미취업,무직,287.5,3450.0,7,1,0,2
0,0,0,0,0.0,0.0,0.0,0,37,남,2,기혼,대학이상,취업,상용근로자,651.3,7815.6,7,1,2,1
0,0,0,0,0.0,0.0,0.0,0,33,여,2,기혼,대학이상,미취업,무직,651.3,7815.6,7,1,0,2
0,0,0,0,1.0,0.0,0.0,0,67,여,2,기혼,고졸이하,미취업,무직,248.8,2985.0,7,2,1,2
0,0,0,0,1.0,0.0,0.0,0,65,남,2,기혼,고졸이하,취업,상용근로자,248.8,2985.0,7,2,1,1
0,0,0,0,0.0,1.0,0.0,0,61,여,2,미혼,고졸이하,취업,임시일용근로자,363.3,4360.0,7,1,2,2
0,0,0,0,0.0,0.0,0.0,0,31,여,2,미혼,고졸이하,취업,상용근로자,363.3,4360.0,7,1,2,1
0,0,0,0,0.0,0.0,0.0,0,49,남,5,기혼,대학이상,취업,상용근로자,668.7,8024.0,5,1,2,1
0,0,0,0,0.0,0.0,0.0,0,47,여,5,기혼,대학이상,취업,무급가족종사자,668.7,8024.0,5,1,2,3
0,0,0,0,0.0,0.0,0.0,0,69,여,5,미혼,대학이상,미취업,무직,668.7,8024.0,5,1,0,2
0,0,0,0,,,,0,16,남,5,미혼,대학이상,미취업,무직,668.7,8024.0,5,1,0,2
0,0,0,0,,,,0,12,남,5,미혼,대학이상,미취업,무직,668.7,8024.0,5,1,0,2
0,0,0,0,0.0,0.0,0.0,0,53,남,1,미혼,대학이상,취업,무급가족종사자,35.3,424.0,7,2,2,1
0,0,0,0,0.0,0.0,0.0,0,33,여,4,기혼,대학이상,미취업,무직,851.2,10214.0,7,1,0,4
0,0,0,0,0.0,0.0,0.0,0,30,남,4,기혼,대학이상,취업,무급가족종사자,851.2,10214.0,7,1,2,3
0,0,0,0,,,,0,5,남,4,미혼,대학이상,미취업,무직,851.2,10214.0,7,1,0,4
0,0,0,0,,,,0,4,남,4,미혼,대학이상,미취업,무직,851.2,10214.0,7,1,0,4
0,0,0,0,0.0,0.0,0.0,0,83,여,1,미혼,고졸이하,미취업,무직,83.5,1002.0,7,2,0,2
0,0,0,0,1.0,0.0,0.0,0,72,여,1,미혼,고졸이하,미취업,무직,200.8,2409.0,4,1,1,3
0,0,1,1,0.0,0.0,0.0,0,46,여,3,미혼,대학이상,취업,임시일용근로자,307.5,3690.0,7,2,2,3
0,0,1,1,,,,0,19,여,3,미혼,대학이상,미취업,무직,307.5,3690.0,7,2,0,4
0,0,1,1,,,,0,17,여,3,미혼,대학이상,미취업,무직,307.5,3690.0,7,2,0,4
0,0,1,0,0.0,0.0,0.0,0,74,남,1,미혼,고졸이하,취업,고용원있는사업자,102.2,1226.0,7,2,0,3
0,0,0,0,0.0,0.0,0.0,0,74,여,3,미혼,고졸이하,미취업,무직,581.8,6981.0,1,1,0,3
0,0,0,0,0.0,0.0,0.0,0,53,남,3,기혼,고졸이하,취업,임시일용근로자,581.8,6981.0,1,1,2,1
0,0,0,0,,,,0,43,여,3,기혼,고졸이하,미취업,무직,581.8,6981.0,1,1,0,2
0,0,0,0,1.0,0.0,0.0,0,80,여,1,미혼,고졸이하,미취업,무직,61.8,741.0,7,2,1,3
1,0,1,0,0.0,0.0,0.0,0,90,여,1,미혼,고졸이하,미취업,무직,90.1,1081.0,7,2,0,3
1,1,1,0,0.0,0.0,0.0,0,93,남,2,기혼,대학이상,미취업,무직,137.3,1648.0,7,2,0,5
1,1,1,0,0.0,0.0,0.0,0,84,여,2,기혼,대학이상,미취업,무직,137.3,1648.0,7,2,0,5
0,0,0,0,1.0,0.0,0.0,0,80,남,2,기혼,대학이상,미취업,무직,345.3,4144.0,7,1,1,3
0,0,0,0,1.0,0.0,0.0,0,80,여,2,기혼,대학이상,미취업,무직,345.3,4144.0,7,1,1,4
1,1,1,0,0.0,0.0,0.0,0,76,남,3,기혼,대학이상,미취업,무직,204.8,2457.0,7,2,0,5
1,1,1,0,,,,0,74,여,3,기혼,고졸이하,미취업,무직,204.8,2457.0,7,2,0,5
1,1,1,0,,,,0,38,여,3,미혼,대학이상,미취업,무직,204.8,2457.0,7,2,0,5
0,0,0,0,0.0,0.0,0.0,0,84,여,1,미혼,고졸이하,취업,고용원있는사업자,152.3,1828.0,7,2,0,2
0,0,0,0,0.0,0.0,0.0,0,82,여,1,미혼,고졸이하,취업,고용원있는사업자,87.5,1050.0,7,2,0,2
0,0,0,0,0.0,0.0,0.0,0,30,남,1,미혼,대학이상,취업,상용근로자,511.7,6140.0,2,1,2,1
0,0,0,0,0.0,0.0,0.0,0,28,여,3,미혼,고졸이하,미취업,무직,419.9,5039.0,7,1,2,2
0,0,0,0,0.0,0.0,0.0,0,60,남,3,기혼,고졸이하,미취업,무직,419.9,5039.0,7,1,2,2
0,0,0,0,0.0,0.0,0.0,0,53,여,3,기혼,고졸이하,취업,상용근로자,419.9,5039.0,7,1,2,1
0,0,0,0,1.0,0.0,0.0,0,85,남,3,기혼,대학이상,취업,무급가족종사자,269.2,3231.0,7,2,1,3
0,0,0,0,0.0,0.0,0.0,0,85,여,3,기혼,대학이상,미취업,무직,269.2,3231.0,7,2,0,2
0,0,0,0,0.0,0.0,0.0,0,55,남,3,미혼,대학이상,미취업,무직,269.2,3231.0,7,2,2,2
0,0,0,0,1.0,0.0,0.0,0,84,여,1,미혼,고졸이하,취업,고용원있는사업자,110.7,1328.0,7,2,1,3
0,0,0,0,0.0,0.0,0.0,0,73,남,2,기혼,대학이상,취업,무급가족종사자,278.8,3346.0,7,1,0,2
0,0,0,0,0.0,0.0,0.0,0,70,여,2,기혼,대학이상,취업,고용원있는사업자,278.8,3346.0,7,1,0,2
0,0,0,0,0.0,0.0,0.0,0,42,남,2,기혼,대학이상,취업,상용근로자,943.7,11324.0,7,1,2,1
0,0,0,0,0.0,0.0,0.0,0,40,여,2,기혼,대학이상,취업,상용근로자,943.7,11324.0,7,1,2,1
0,0,0,0,1.0,0.0,0.0,0,65,남,3,기혼,고졸이하,취업,무급가족종사자,496.9,5963.0,7,1,1,3
0,0,0,0,0.0,0.0,0.0,0,60,여,3,기혼,고졸이하,취업,임시일용근로자,496.9,5963.0,7,1,2,4
0,0,0,0,0.0,0.0,0.0,0,36,여,4,기혼,고졸이하,취업,상용근로자,698.8,8385.0,7,1,2,1
0,0,0,0,0.0,0.0,0.0,0,34,남,3,미혼,고졸이하,미취업,무직,496.9,5963.0,7,1,2,3
0,0,0,0,0.0,0.0,0.0,0,39,남,4,기혼,대학이상,취업,상용근로자,698.8,8385.0,7,1,2,1
0,0,0,0,,,,0,7,남,4,미혼,대학이상,미취업,무직,698.8,8385.0,7,1,0,2
0,0,0,0,,,,0,4,여,4,미혼,대학이상,미취업,무직,698.8,8385.0,7,1,0,2
0,0,0,0,1.0,0.0,0.0,0,70,남,2,기혼,고졸이하,취업,무급가족종사자,281.0,3372.0,7,1,1,3
0,0,0,0,0.0,0.0,0.0,0,61,여,2,기혼,고졸이하,미취업,무직,281.0,3372.0,7,1,0,4
0,0,0,0,0.0,0.0,0.0,0,40,여,4,기혼,대학이상,미취업,무직,893.5,10722.0,2,1,0,2
0,0,0,0,0.0,0.0,0.0,0,42,남,4,기혼,대학이상,취업,상용근로자,893.5,10722.0,2,1,2,1
0,0,0,0,,,,0,14,여,4,미혼,대학이상,미취업,무직,893.5,10722.0,2,1,0,2
0,0,0,0,,,,0,11,여,4,미혼,대학이상,미취업,무직,893.5,10722.0,2,1,0,2
0,0,0,0,0.0,0.0,0.0,0,68,남,2,기혼,고졸이하,취업,무급가족종사자,812.7,9752.0,7,1,0,3
0,0,0,0,0.0,0.0,0.0,0,65,여,2,기혼,고졸이하,취업,무급가족종사자,812.7,9752.0,7,1,0,3
0,0,0,0,1.0,0.0,1.0,0,89,남,2,기혼,대학이상,미취업,무직,224.8,2697.0,7,2,1,2
0,0,0,0,1.0,0.0,0.0,0,85,여,2,기혼,대학이상,취업,고용원있는사업자,224.8,2697.0,7,2,1,2
0,0,0,0,1.0,0.0,0.0,0,84,여,1,미혼,대학이상,미취업,무직,160.8,1930.0,7,2,1,2
0,0,0,0,1.0,0.0,0.0,0,66,남,4,기혼,고졸이하,취업,무급가족종사자,635.1,7621.0,7,1,1,3
0,0,0,0,0.0,0.0,0.0,0,38,남,3,기혼,대학이상,취업,고용원없는자영자,847.4,10169.0,7,1,2,3
0,0,0,0,0.0,0.0,0.0,0,37,남,4,미혼,대학이상,취업,임시일용근로자,635.1,7621.0,7,1,2,3
0,0,0,0,0.0,0.0,0.0,0,40,남,2,기혼,대학이상,취업,임시일용근로자,460.8,5530.0,1,1,2,3
0,0,0,0,0.0,0.0,0.0,0,43,여,4,기혼,대학이상,취업,상용근로자,635.1,7621.0,7,1,2,1
0,0,0,0,,,,0,19,남,4,미혼,대학이상,미취업,무직,635.1,7621.0,7,1,0,4
0,0,0,0,0.0,0.0,0.0,0,47,여,2,기혼,대학이상,미취업,무직,460.8,5530.0,1,1,0,4
0,0,0,0,0.0,0.0,0.0,0,36,여,3,기혼,대학이상,취업,상용근로자,847.4,10169.0,7,1,2,1
0,0,0,0,,,,0,4,남,3,미혼,대학이상,미취업,무직,847.4,10169.0,7,1,0,2
0,0,0,0,1.0,0.0,0.0,0,79,남,2,기혼,고졸이하,취업,무급가족종사자,365.9,4391.0,7,1,1,2
0,0,0,0,1.0,0.0,0.0,0,71,여,2,기혼,고졸이하,미취업,무직,365.9,4391.0,7,1,1,2
0,0,0,0,0.0,0.0,0.0,0,78,여,1,미혼,대학이상,미취업,무직,157.3,1888.0,7,2,0,2
0,0,0,0,1.0,0.0,0.0,0,70,남,3,기혼,고졸이하,취업,고용원없는자영자,680.2,8163.0,7,1,1,3
0,0,0,0,1.0,0.0,0.0,0,66,여,3,기혼,고졸이하,취업,무급가족종사자,680.2,8163.0,7,1,1,3
0,0,0,0,,,,0,40,여,3,미혼,고졸이하,미취업,무직,680.2,8163.0,7,1,2,4
0,0,0,0,0.0,0.0,0.0,0,62,남,1,미혼,대학이상,취업,임시일용근로자,192.0,2304.0,7,1,0,2
0,0,0,0,0.0,0.0,0.0,0,63,여,1,미혼,대학이상,취업,임시일용근로자,305.0,3660.0,7,1,4,1
0,0,0,0,1.0,0.0,0.0,0,71,여,1,미혼,고졸이하,취업,고용원있는사업자,195.1,2341.0,7,1,1,2
0,0,0,0,0.0,0.0,0.0,0,55,남,4,기혼,고졸이하,취업,무급가족종사자,530.7,6368.0,7,1,2,2
0,0,0,0,0.0,0.0,0.0,0,55,여,4,기혼,고졸이하,취업,상용근로자,530.7,6368.0,7,1,2,1
0,0,0,0,0.0,0.0,0.0,0,28,여,1,미혼,고졸이하,취업,상용근로자,283.3,3400.0,7,1,2,1
0,0,0,0,0.0,0.0,0.0,0,24,남,4,미혼,고졸이하,미취업,무직,530.7,6368.0,7,1,0,2
0,0,0,0,0.0,0.0,0.0,0,23,여,4,미혼,고졸이하,미취업,무직,530.7,6368.0,7,1,0,2
0,0,1,0,1.0,0.0,0.0,0,63,여,1,미혼,고졸이하,미취업,무직,176.9,2123.0,7,2,1,3
0,0,0,0,0.0,0.0,0.0,0,52,남,4,기혼,대학이상,취업,상용근로자,1096.4,13157.0,7,1,2,1
0,0,0,0,0.0,0.0,0.0,0,52,여,4,기혼,대학이상,취업,상용근로자,1096.4,13157.0,7,1,2,1
0,0,0,0,0.0,0.0,0.0,0,25,여,4,미혼,대학이상,취업,상용근로자,1096.4,13157.0,7,1,2,1
0,0,0,0,0.0,0.0,0.0,0,23,여,4,미혼,대학이상,미취업,무직,1096.4,13157.0,7,1,0,2
0,0,0,0,0.0,0.0,0.0,0,88,여,1,미혼,대학이상,미취업,무직,61.2,735.0,7,2,0,2
0,0,0,0,,,,0,81,남,2,기혼,고졸이하,미취업,무직,179.8,2157.5,7,2,1,2
0,0,0,0,0.0,0.0,0.0,0,77,여,2,기혼,고졸이하,미취업,무직,179.8,2157.5,7,2,0,2
0,0,0,0,1.0,0.0,0.0,0,86,남,2,기혼,대학이상,취업,무급가족종사자,293.1,3517.5,7,1,1,2
0,0,0,0,0.0,0.0,0.0,0,81,여,2,기혼,대학이상,미취업,무직,293.1,3517.5,7,1,0,2
0,0,0,0,0.0,0.0,0.0,0,49,남,4,기혼,대학이상,취업,상용근로자,723.5,8682.0,7,1,2,1
0,0,0,0,0.0,0.0,0.0,0,35,여,4,기혼,대학이상,취업,상용근로자,723.5,8682.0,7,1,2,1
0,0,0,0,,,,0,12,여,4,미혼,대학이상,미취업,무직,723.5,8682.0,7,1,0,2
0,0,0,0,,,,0,6,여,4,미혼,대학이상,미취업,무직,723.5,8682.0,7,1,0,2
0,0,0,0,1.0,1.0,0.0,0,64,남,2,기혼,대학이상,미취업,무직,468.2,5618.0,7,1,1,2
0,0,0,0,0.0,0.0,0.0,0,56,여,2,기혼,대학이상,취업,임시일용근로자,468.2,5618.0,7,1,0,2
0,0,0,0,1.0,0.0,0.0,0,84,여,1,미혼,고졸이하,미취업,무직,88.2,1058.5,7,2,1,2
1,1,1,0,0.0,0.0,0.0,0,65,여,1,미혼,대학이상,미취업,무직,120.4,1445.0,7,2,0,5
0,0,0,0,1.0,0.0,0.0,0,64,남,2,기혼,고졸이하,취업,무급가족종사자,440.6,5287.0,7,1,1,2
0,0,0,0,0.0,0.0,0.0,0,60,여,2,기혼,고졸이하,취업,임시일용근로자,440.6,5287.0,7,1,2,1
0,0,0,0,1.0,0.0,0.0,0,84,남,2,기혼,대학이상,미취업,무직,295.8,3549.0,7,1,1,3
0,0,0,0,,,,0,80,여,2,기혼,대학이상,미취업,무직,295.8,3549.0,7,1,0,2
0,1,0,0,1.0,0.0,0.0,0,90,남,1,미혼,대학이상,미취업,무직,279.4,3353.0,7,1,0,5
0,0,0,0,1.0,0.0,0.0,0,72,여,1,미혼,대학이상,취업,무급가족종사자,195.7,2348.0,7,1,1,2
0,0,0,0,0.0,0.0,0.0,0,89,남,2,기혼,대학이상,미취업,무직,168.8,2025.5,7,2,0,2
0,0,0,0,0.0,0.0,0.0,0,86,여,2,기혼,대학이상,미취업,무직,168.8,2025.5,7,2,0,2
0,0,0,0,1.0,0.0,0.0,0,69,남,2,기혼,대학이상,취업,무급가족종사자,543.8,6525.0,7,1,1,3
0,0,0,0,1.0,0.0,0.0,0,64,여,2,기혼,대학이상,취업,임시일용근로자,543.8,6525.0,7,1,1,1
0,0,0,0,,,,0,67,남,3,기혼,대학이상,미취업,무직,339.3,4072.0,7,1,1,2
0,0,0,0,0.0,0.0,0.0,0,48,여,3,기혼,대학이상,취업,임시일용근로자,339.3,4072.0,7,1,2,1
0,0,0,0,,,,0,13,남,3,미혼,대학이상,미취업,무직,339.3,4072.0,7,1,0,2
0,0,0,0,1.0,0.0,0.0,0,72,여,1,미혼,고졸이하,미취업,무직,143.4,1721.0,7,2,1,2
0,0,0,0,0.0,0.0,0.0,0,35,남,3,기혼,대학이상,취업,상용근로자,696.2,8354.0,7,1,2,1
0,0,0,0,0.0,0.0,0.0,0,32,여,3,기혼,대학이상,취업,상용근로자,696.2,8354.0,7,1,2,1
0,0,0,0,,,,0,2,여,3,미혼,대학이상,미취업,무직,696.2,8354.0,7,1,0,2
0,0,0,0,1.0,0.0,0.0,0,69,여,1,미혼,대학이상,미취업,무직,119.9,1439.0,7,2,1,2
0,0,0,0,0.0,0.0,0.0,0,54,남,5,기혼,고졸이하,취업,상용근로자,999.2,11991.0,7,1,2,1
0,0,0,0,0.0,0.0,0.0,0,52,여,5,기혼,고졸이하,취업,임시일용근로자,999.2,11991.0,7,1,2,2
0,0,0,0,0.0,0.0,0.0,0,20,여,5,미혼,대학이상,미취업,무직,999.2,11991.0,7,1,0,2
0,0,0,0,,,,0,17,남,5,미혼,대학이상,미취업,무직,999.2,11991.0,7,1,0,2
0,0,0,0,,,,0,14,여,5,미혼,대학이상,미취업,무직,999.2,11991.0,7,1,0,2
0,0,0,0,0.0,0.0,0.0,0,58,남,4,기혼,대학이상,취업,상용근로자,644.0,7728.0,5,1,2,1
0,0,0,0,0.0,0.0,0.0,0,51,여,4,기혼,대학이상,취업,임시일용근로자,644.0,7728.0,5,1,2,2
0,0,0,0,0.0,0.0,0.0,0,23,남,4,미혼,대학이상,취업,임시일용근로자,644.0,7728.0,5,1,0,2
0,0,0,0,,,,0,19,여,4,미혼,대학이상,미취업,무직,644.0,7728.0,5,1,0,2
0,0,0,0,1.0,0.0,0.0,0,72,남,2,기혼,고졸이하,미취업,무직,608.7,7304.0,7,1,1,2
0,0,0,0,1.0,1.0,0.0,0,67,여,2,기혼,고졸이하,미취업,무직,608.7,7304.0,7,1,1,2
0,0,0,0,0.0,0.0,0.0,0,39,남,3,기혼,대학이상,취업,무급가족종사자,716.8,8601.0,7,1,2,3
0,0,0,0,0.0,0.0,0.0,0,37,남,1,미혼,대학이상,취업,상용근로자,364.0,4368.0,1,1,2,1
0,0,0,0,0.0,1.0,0.0,0,39,여,3,기혼,대학이상,미취업,무직,716.8,8601.0,7,1,0,4
0,0,0,0,,,,0,3,여,3,미혼,대학이상,미취업,무직,716.8,8601.0,7,1,0,4
0,0,0,0,0.0,0.0,0.0,0,57,여,1,미혼,고졸이하,취업,상용근로자,303.8,3645.0,7,1,2,1
0,0,0,0,0.0,0.0,0.0,0,36,남,5,기혼,대학이상,취업,임시일용근로자,519.4,6233.0,7,1,2,3
0,0,0,0,0.0,0.0,0.0,0,34,남,1,미혼,대학이상,취업,상용근로자,420.8,5050.0,1,1,2,1
0,0,0,0,0.0,0.0,0.0,0,28,여,5,기혼,대학이상,미취업,무직,519.4,6233.0,7,1,0,4
0,0,0,0,,,,0,6,여,5,미혼,대학이상,미취업,무직,519.4,6233.0,7,1,0,4
0,0,0,0,,,,0,5,남,5,미혼,대학이상,미취업,무직,519.4,6233.0,7,1,0,4
0,0,0,0,,,,0,4,여,5,미혼,대학이상,미취업,무직,519.4,6233.0,7,1,0,4
